origin,date,mean_temp
JFK,2013-05-25,51.568
JFK,2013-05-26,60.69875
JFK,2013-05-27,62.75
JFK,2013-05-28,60.92176470588235
JFK,2013-05-29,67.32595744680852
JFK,2013-05-30,74.085
JFK,2013-05-31,76.3076923076923
JFK,2013-06-01,73.97348837209303
JFK,2013-06-02,69.53931034482758
JFK,2013-06-03,68.54878048780488
JFK,2013-06-04,67.622
JFK,2013-06-05,66.51304347826087
JFK,2013-06-06,65.0255
JFK,2013-06-07,61.876603773584904
JFK,2013-06-08,69.71
JFK,2013-06-09,72.07423076923077
JFK,2013-06-10,65.51396226415095
JFK,2013-06-11,76.43081081081081
JFK,2013-06-12,72.44489795918368
JFK,2013-06-13,63.91538461538462
JFK,2013-06-14,64.43521739130435
JFK,2013-06-15,71.54923076923077
JFK,2013-06-16,73.14421052631579
JFK,2013-06-17,75.53622641509435
JFK,2013-06-18,71.24
JFK,2013-06-19,70.62
JFK,2013-06-20,69.01045454545455
JFK,2013-06-21,70.39192307692308
JFK,2013-06-22,70.48625
JFK,2013-06-23,74.44823529411765
JFK,2013-06-24,80.37695652173913
JFK,2013-06-25,82.59531914893617
JFK,2013-06-26,79.83058823529412
JFK,2013-06-27,77.4996551724138
JFK,2013-06-28,75.63764705882353
JFK,2013-06-29,74.51306122448979
JFK,2013-06-30,74.85161290322581
JFK,2013-07-01,73.5875
JFK,2013-07-02,74.77755102040817
JFK,2013-07-03,75.40618181818182
JFK,2013-07-04,78.72565217391305
JFK,2013-07-05,80.72122448979592
JFK,2013-07-06,85.28923076923077
JFK,2013-07-07,84.20818181818181
JFK,2013-07-08,81.8915
JFK,2013-07-09,79.428
JFK,2013-07-10,78.30736842105263
JFK,2013-07-11,81.22625
JFK,2013-07-12,74.75551020408163
JFK,2013-07-13,77.89217391304348
JFK,2013-07-14,81.69227272727272
JFK,2013-07-15,88.76545454545455
JFK,2013-07-16,90.14
JFK,2013-07-17,87.22338983050848
JFK,2013-07-18,89.02896551724137
JFK,2013-07-19,86.867
JFK,2013-07-20,87.69125
JFK,2013-07-21,80.9868085106383
JFK,2013-07-22,79.8125
JFK,2013-07-23,81.024
JFK,2013-07-24,81.76
JFK,2013-07-25,65.75191489361701
JFK,2013-07-26,73.61692307692307
JFK,2013-07-27,75.404
JFK,2013-07-28,74.54324324324324
JFK,2013-07-29,79.76923076923077
JFK,2013-07-30,78.09058823529412
JFK,2013-07-31,76.97260869565217
JFK,2013-08-01,71.77142857142857
JFK,2013-08-02,77.62341463414634
JFK,2013-08-03,74.72272727272727
JFK,2013-08-04,77.38440677966102
JFK,2013-08-05,73.985
JFK,2013-08-06,74.35040000000001
JFK,2013-08-07,74.57000000000001
JFK,2013-08-08,74.26553191489361
JFK,2013-08-09,76.99625
JFK,2013-08-10,79.6316
JFK,2013-08-11,74.48391304347827
JFK,2013-08-12,74.552
JFK,2013-08-13,72.69333333333333
JFK,2013-08-14,72.64693877551021
JFK,2013-08-15,70.295
JFK,2013-08-16,72.33956521739131
JFK,2013-08-17,73.352
JFK,2013-08-18,72.04262295081968
JFK,2013-08-19,73.24076923076923
JFK,2013-08-20,77.8463829787234
JFK,2013-08-21,78.87826086956521
JFK,2013-08-22,75.07860465116279
JFK,2013-08-23,77.04040816326531
JFK,2013-08-24,70.62032786885246
JFK,2013-08-25,73.427
JFK,2013-08-26,77.38938775510204
JFK,2013-08-27,80.89903225806452
JFK,2013-08-28,77.45642857142857
JFK,2013-08-29,74.96214285714285
JFK,2013-08-30,76.87318181818182
JFK,2013-08-31,77.145
JFK,2013-09-01,77.53571428571429
JFK,2013-09-02,76.08153846153846
JFK,2013-09-03,78.58307692307693
JFK,2013-09-04,75.67755102040816
JFK,2013-09-05,75.0848
JFK,2013-09-06,66.50130434782609
JFK,2013-09-07,69.79076923076923
JFK,2013-09-08,76.29830508474576
JFK,2013-09-09,66.62
JFK,2013-09-10,75.47749999999999
JFK,2013-09-11,79.2776923076923
JFK,2013-09-12,74.435
JFK,2013-09-13,73.54926829268292
JFK,2013-09-14,63.13581395348837
JFK,2013-09-15,65.66
JFK,2013-09-16,66.07744680851064
JFK,2013-09-17,60.331162790697675
JFK,2013-09-18,63.509
JFK,2013-09-19,67.36
JFK,2013-09-20,68.46723404255319
JFK,2013-09-21,70.09755102040816
JFK,2013-09-22,66.78186046511628
JFK,2013-09-23,60.44352941176471
JFK,2013-09-24,63.377272727272725
JFK,2013-09-25,64.04837209302326
JFK,2013-09-26,64.4
JFK,2013-09-27,62.85527272727273
JFK,2013-09-28,66.11183673469388
JFK,2013-09-29,64.04461538461538
JFK,2013-09-30,63.61863636363636
JFK,2013-10-01,72.88571428571429
JFK,2013-10-02,76.84307692307692
JFK,2013-10-03,69.60125000000001
JFK,2013-10-04,73.24045454545454
JFK,2013-10-05,68.44052631578947
JFK,2013-10-06,67.259
JFK,2013-10-07,70.16545454545455
JFK,2013-10-08,62.0888
JFK,2013-10-09,60.206
JFK,2013-10-10,60.7388
JFK,2013-10-11,66.2585
JFK,2013-10-12,65.8535
JFK,2013-10-13,59.14
JFK,2013-10-14,58.2764
JFK,2013-10-15,60.64863636363636
JFK,2013-10-16,62.145
JFK,2013-10-17,65.1245
JFK,2013-10-18,64.12035714285715
JFK,2013-10-19,59.285000000000004
JFK,2013-10-20,58.895348837209305
JFK,2013-10-21,59.07434782608696
JFK,2013-10-22,59.881052631578946
JFK,2013-10-23,51.736
JFK,2013-10-24,49.30571428571429
JFK,2013-10-25,47.64530612244898
JFK,2013-10-26,50.93073170731707
JFK,2013-10-27,52.362978723404254
JFK,2013-10-28,51.46204081632653
JFK,2013-10-29,50.92454545454545
JFK,2013-10-30,55.166
JFK,2013-10-31,62.195
JFK,2013-11-01,63.77
JFK,2013-11-02,60.526666666666664
JFK,2013-11-03,45.87542857142857
JFK,2013-11-04,41.62372093023256
JFK,2013-11-05,49.86344827586207
JFK,2013-11-06,56.636315789473684
JFK,2013-11-07,54.24588235294118
JFK,2013-11-08,46.393793103448274
JFK,2013-11-09,46.788636363636364
JFK,2013-11-10,51.210499999999996
JFK,2013-11-11,49.904489795918366
JFK,2013-11-12,36.370232558139534
JFK,2013-11-13,35.624
JFK,2013-11-14,45.04470588235294
JFK,2013-11-15,47.95368421052632
JFK,2013-11-16,50.3096
JFK,2013-11-17,57.59348837209302
JFK,2013-11-18,59.42923076923077
JFK,2013-11-19,43.48869565217392
JFK,2013-11-20,38.937200000000004
JFK,2013-11-21,47.986666666666665
JFK,2013-11-22,53.57
JFK,2013-11-23,43.09538461538462
JFK,2013-11-24,27.083157894736843
JFK,2013-11-25,32.54
JFK,2013-11-26,40.24181818181818
JFK,2013-11-27,47.220975609756096
JFK,2013-11-28,33.26461538461538
JFK,2013-11-29,35.1815
JFK,2013-11-30,34.673
JFK,2013-12-01,44.357
JFK,2013-12-02,44.4875
JFK,2013-12-03,45.4172
JFK,2013-12-04,45.714285714285715
JFK,2013-12-05,54.12714285714286
JFK,2013-12-06,46.702553191489365
JFK,2013-12-07,38.05045454545454
JFK,2013-12-08,31.757391304347827
JFK,2013-12-09,39.264
JFK,2013-12-10,34.64731707317073
JFK,2013-12-11,30.596818181818183
JFK,2013-12-12,25.332
JFK,2013-12-13,31.801632653061223
JFK,2013-12-14,27.588
JFK,2013-12-15,38.02307692307692
JFK,2013-12-16,28.325365853658536
JFK,2013-12-17,28.743125
JFK,2013-12-18,33.20292682926829
JFK,2013-12-19,39.98
JFK,2013-12-20,45.29488372093023
JFK,2013-12-21,49.80325581395349
JFK,2013-12-22,56.28578947368421
JFK,2013-12-23,52.53
JFK,2013-12-24,35.861
JFK,2013-12-25,26.699574468085107
JFK,2013-12-26,35.04744186046511
JFK,2013-12-27,37.697
JFK,2013-12-28,46.0625
JFK,2013-12-29,44.88867924528302
JFK,2013-12-30,39.02529411764706
JFK,2013-12-31,NA
LGA,2013-01-01,38.014117647058825
LGA,2013-01-02,28.112
LGA,2013-01-03,30.24736842105263
LGA,2013-01-04,36.18714285714286
LGA,2013-01-05,38.6
LGA,2013-01-06,42.29461538461538
LGA,2013-01-07,42.2
LGA,2013-01-08,43.52
LGA,2013-01-09,44.73404255319149
LGA,2013-01-10,44.456923076923076
LGA,2013-01-11,40.06086956521739
LGA,2013-01-12,43.8224
LGA,2013-01-13,46.345454545454544
LGA,2013-01-14,51.8
LGA,2013-01-15,37.91906976744186
LGA,2013-01-16,35.613170731707314
LGA,2013-01-17,41.21
LGA,2013-01-18,28.389714285714284
LGA,2013-01-19,44.801818181818184
LGA,2013-01-20,47.03
LGA,2013-01-21,29.994285714285716
LGA,2013-01-22,20.42
LGA,2013-01-23,16.15
LGA,2013-01-24,20.049565217391304
LGA,2013-01-25,20.768837209302326
LGA,2013-01-26,24.08818181818182
LGA,2013-01-27,30.23272727272727
LGA,2013-01-28,34.284
LGA,2013-01-29,40.91
LGA,2013-01-30,49.86333333333333
LGA,2013-01-31,44.095217391304345
LGA,2013-02-01,29.293076923076924
LGA,2013-02-02,26.73909090909091
LGA,2013-02-03,28.755
LGA,2013-02-04,28.75
LGA,2013-02-05,29.73659574468085
LGA,2013-02-06,35.71793103448276
LGA,2013-02-07,29.706285714285716
LGA,2013-02-08,33.75584905660377
LGA,2013-02-09,29.8112
LGA,2013-02-10,29.913333333333334
LGA,2013-02-11,42.542162162162164
LGA,2013-02-12,42.38789473684211
